question_id	topic_id	question_text	answer_id	answer_text	is_correct_answer
218	5	Развитие эндометриоза объясняет	5	дисгормональная теория	0
219	5	Острый оофорит характеризуется	5	лимфо-плазмоцитарной инфильтрацией	0
220	5	К доброкачественным опухолям яичника относится	5	тератобластома	0
221	5	Текома яичника характеризуется	5	желтым цветом на разрезе	1
222	5	Хориокарцинома характеризуется	5	большим количеством истинных ворсин	0
223	5	Морфологические признаки простой атипической гиперплазии эндометрия	5	мономорфность желез	0
224	5	К опухолям яичника относят опухоль:	5	Юинга.	0
225	5	Сложная атипическая гиперплазия эндометрия характеризуется:	5	низким риском развития рака эндометрия.	0
226	5	Наиболее частыми злокачественными новообразованиями вульвы являются:	5	лейомиобластома	0
227	5	В препубертатном периоде наиболее частыми причинами развития маточных кровотечений являются:	5	неравномерное отторжение эндометрия	0
228	5	Наиболее частой причиной дисфункциональных маточных кровотечений являются:	5	неравномерное отторжение эндометрия	0
229	5	Во время беременности лейомиомы матки могут:	5	оссифицироваться	0
230	5	Для микроскопической дифференциальной диагностики фибро- и лейомиомы используется окраска:	5	гематоксилин-эозин	0
231	5	Железистая гиперплазия эндометрия является:	5	дисфункциональной	0
233	5	При гинекологическом сепсисе метастатические абсцессы первого порядка появляются в:	5	тазовых лимфатических узлах	0
234	5	В перименопаузальном периоде наиболее частыми причинами развития маточных кровотечений являются:	5	неравномерное отторжение эндометрия	1
235	5	В подростковом периоде наиболее частыми причинами развития маточных кровотечений являются:	5	неравномерное отторжение эндометрия	0
236	5	Граница экто- и эндоцервикса на уровне наружного маточного зева должна наблюдаться:	5	в период менопаузы	0
237	5	Цервикальный канал шейки матки выстлан:	5	мезотелием	0
238	5	Воспалительный процесс чаще всего переходит на яичник с:	5	прямой кишки	0
239	5	Фолликулярные кисты выстланы:	5	гранулезо-лютеиновыми клетками	0
240	5	Выстилка кист желтого тела состоит из:	5	мерцательного эпителия	0
241	5	Эндометриоидная киста выстлана:	5	эпителием эндометриального типа	1
242	5	Для синдрома Штейна-Левенталя характерно наличие в яичниках:	5	кист желтого тела	0
243	5	Вирилизация при синдроме Штейна-Левенталя обусловлена:	5	гипопродукцией прогестинов	0
244	5	Назовите тип эндометрия при синдроме Штейна-Левенталя:	5	сложная железистая гиперплазия эндометрия	0
245	5	Стенки лютеиновых кист имеют окраску:	5	красную	0
266	6	Какой этап отсутствует в периоде развития человеческого зародыша:	5	поздний фетогенез	0
267	6	Какой биологический фактор обладает наибольшим тератогенным действием:	5	членистоногие	0
269	6	Назовите эндогенный фактор, вызывающий пороки развития:	5	лекарственные вещества	0
270	6	Назовите порок развития, который относится к бластопатиям:	5	крипторхизм	0
271	6	Назовите порок развития, который относят к эмбриопатиям:	5	аплазия нефротомов	0
272	6	Назовите порок развития, относящийся к фетопатиям:	5	болезнь Гиршпрунга	0
273	6	Основным признаком переношенности беременности является:	5	ногти на концевых фалангах не доходят до их края	0
274	6	Микроскопическим признаком недоношенности является:	5	участки ишемизации миокарда	0
275	6	Назовите повреждение головного мозга и его оболочек гипоксического генеза:	5	субархноидальные кровоизлияния	0
276	6	Наиболее частой родовой травмой костей скелета плода является перелом:	5	бедра	0
277	6	Наиболее массивное кровоизлияние в полость черепа с проникновением крови вдоль сосудистых сплетений в желудочки мозга бывает при разрыве:	5	средней мозговой артерии	0
278	6	Назовите порок плаценты не оказывающий вредного воздействия на развитие плода:	5	двудолевая	0
279	6	Назовите признак не являющийся «специфичным» при врожденном листериозе:	5	гигантские клетки типа Пирогова-Лангханса	0
280	6	Назовите признак маточно-плацентарной формы вторичной острой плацентарной недостаточности:	5	ложный узел пуповины	0
281	6	Наиболее точное определение тимуса:	5	орган, продуцирующий лимфоциты	0
282	6	К какому эпителию тропен вирус парагриппа у детей:	5	легких	0
283	6	К какому эпителию тропен респираторно-синцитиальный вирус у детей:	5	легких	0
284	6	К какому эпителию тропен аденовирус у детей:	5	легких	0
285	6	Наиболее характерным микроскопическим признаком при респираторно-синцитиальной вирусной инфекции у детей является:	5	полиморфные клетки с гиперхромными ядрами	0
286	6	Какой морфологический признак характерен для аденовирусной инфекции у детей:	5	геморрагическая пневмония	0
287	6	Какой морфологический признак характерен для неосложненной формы гриппа у детей:	5	геморрагическая пневмония	0
288	6	Какой морфологический субстрат не входит в экссудат в парагриппозной пневмонии у детей:	5	беловых масс	0
289	6	Какое воспаление характерно для клебсиелезного поражения желудочно-кишечного тракта у детей:	5	гнилостное	0
290	6	Назовите микроскопические изменения, которые позволяют заподозрить врожденный токсоплазмоз:	5	расстройства лимфообращения	0
291	6	Какой основной путь передачи инфекции от человека к человеку при листериозе:	5	каналикулярный	0
292	6	Наиболее специфическим морфологическим признаком цитомегалии в органах является:	5	распространенные кровоизлияния	0
293	6	При внутриутробном кандидозе поражение локализуется чаще всего в :	5	на уровне таламуса	0
294	6	Назовите опухоль, которую относят к часто прослеживающейся в родословной по вертикали:	5	нейробластома	0
295	6	Назовите доброкачественную опухоль чаще всего встречающуюся у детей:	5	ангиодисплазии	0
296	6	Назовите злокачественную опухоль, наиболее часто встречающуюся у детей:	5	симпатобластома	0
297	6	В строку А медицинского свидетельства о перинатальной смерти можно внести вариант:	5	тяжелая преэклампсия	0
298	6	В строку А медицинского свидетельства о перинатальной смерти живорожденного в возрасте 2-х дней можно внести вариант:	5	тяжелая преэклампсия	0
299	6	При быстропрогрессирующем ревматизме у детей изменения эндокарда характеризуются:	5	полипозно-язвенным эндокардитом	0
312	6	Преимущественное месторасположение первичных септических очагов у детей:	5	мышцы	0
323	7	Термины «ятрогения» или «ятрогенное осложнение» возможно использовать:	5	категорически запрещено использовать в указанных выше рубриках диагнозов и документах.	1
324	7	Какие специалисты квалифицируют ятрогенный процесс, выявленный на вскрытии или в результате биопсийного исследования:	5	в результате судебного разбирательства.	0
325	7	К ятрогениям относятся случаи:	5	отсутствия необходимого лекарственного препарата.	0
326	7	Какая формулировка наиболее полно характеризует термин «врачебная (медицинская) ошибка»:	5	это пример небрежности медицинских работников и фармацевтов.	0
327	7	«Марантические» язвы желудка возникают у тяжелых больных:	5	как осложнение назоинтестинальной интубации.	0
328	7	Симптом «стопа балерины» (А.В.Русаков) является диагностическим критерием:	5	рассеянного склероза.	0
329	7	Трупное окоченение в мышцах, подвергавшихся в предсмертном периоде интенсивной нагрузке (например, судорожным сокращениям):	5	зависит от возраста умершего.	0
330	7	Наиболее частой непосредственной причиной смерти при лейкозах является:	5	внутримозговое кровоизлияние.	1
331	7	«Большое пестрое легкое» - это:	5	легкое при антракозе.	0
332	7	Наиболее вероятная причина внезапной смерти больного гипертонической болезнью во время гипертонического криза:	5	ишемический инфаркт головного мозга.	0
333	7	Своевременное снятие эластического жгута с конечности может сопровождаться	5	викарной гипертрофией	0
334	7	Применение медицинских банок вызывает	5	викарную гипертрофию	0
335	7	Адреналин, введенный в организм человека, вызывает	5	общее малокровие	0
336	7	Наложенный на конечность жгут вызывает	5	вакатную гиперемию	0
352	8	Форма учетной медицинской документации, предназначенная для оформления направления биопсийного (операционного) материала на прижизненное патолого-анатомическое исследование:	5	форма № 013-1/у;	0
353	8	Форма учетной медицинской документации, предназначенная для регистрации полученного биопсийного (операционного) материала:	5	форма № 013-1/у;	0
354	8	Форма учетной медицинской документации, предназначенная для оформления протокола прижизненного патолого-анатомического исследования биопсийного (операционного) материала:	5	форма № 013-1/у;	0
355	8	Форма учетной медицинской документации, предназначенная для регистрации поступления тел умерших:	5	форма № 013-1/у;	0
356	8	Форма первичной медицинской документации, на основании которой производится учет прижизненных патолого-анатомических исследований:	5	форма № 013-1/у;	0
357	8	Форма учетной медицинской документации, предназначенная для оформления протокола прижизненного патолого-анатомического исследования биопсийного (операционного) материала:	5	форма № 013-1/у;	0
361	8	Кому могут быть выданы первичные материалы посмертного патолого-анатомического исследования (гистологические препараты, биологические материалы в парафиновых блоках и копии протоколов патолого-анатомического вскрытия):	5	страховой медицинской организации.	0
368	8	Формы учетной медицинской документации, предназначенная для оформления протокола патолого-анатомического вскрытия	5	форма № 014-2/у;	0
369	8	Формы первичной медицинской документации, на основании которых производится учет посмертных патолого-анатомических исследований:	5	форма № 014-2/у;	0
370	8	Первичные материалы прижизненных патолого-анатомических исследований, подлежащие хранению в архиве патолого-анатомического бюро (отделения):	5	тканевые образцы в 10%-ном растворе нейтрального формалина.	0
371	8	Первичные материалы посмертных патолого-анатомических исследований, подлежащие хранению в архиве патолого-анатомического бюро (отделения):	5	тканевые образцы в парафиновых блоках.	0
372	8	Отмена патолого-анатомического вскрытия не допускается при:	5	смерти, связанной с проведением профилактических, диагностических, инструментальных, анестезиологических, реанимационных, лечебных мероприятий, во время или после операции переливания крови и (или) ее компонентов.	0
373	8	Отмена патолого-анатомического вскрытия не допускается при:	5	рождения мертвого ребенка.	0
377	8	Кому может быть выдано тело умершего для погребения:	5	иному лицу, взявшему на себя обязанность осуществить погребение умершего.	0
379	9	Некроз – это	5	Обызвествление	0
380	9	Казеозный (творожистый) некроз в центре гранулёмы характерен при:	5	Склероме	0
381	9	Клеевидный некроз – это	5	Склерома	0
382	9	Некроз Zenker – это некроз	5	Фибриноидный	0
383	9	Фокальный колликвационный некроз клетки - это	5	Зернистая дистрофия	0
384	9	Инфаркт - это	5	Трофо-невротический некроз	0
385	9	К неблагоприятным исходам некроза относятся:	5	Гнойное расплавление	1
386	9	Инфаркт почки бывает:	5	Грязно-серый	0
387	9	Инфаркт селезенки бывает:	5	Грязно-серый	0
388	9	Инфаркт лёгкого бывает:	5	Грязно-серый	0
389	9	Синдром Budd-Chari – это инфаркт	5	Миокарда	0
390	9	Гистологический метод выявления инфаркта миокарда на ранних этапах развития заболевания – это микроскопия	5	Инвертированная	0
391	9	Гистохимическое выявление жировой дистрофии - это окраска	5	Lee	0
392	9	Гистохимическое выявление контрактурных повреждений миокарда - это окраска	5	Lee	1
393	9	Макроскопическая характеристика печени при жировом гепатозе	5	«Мускатная»	0
394	9	Макроскопическая характеристика сердца при ожирении миокарда	5	Гипертрофия	0
395	9	Липидоз – это избыточное накопление в тканях	5	липотропных веществ	0
396	9	Болезнь Girke – это	5	Наследственный гликогеноз V типа	0
397	9	Болезнь Pompe – это	5	Наследственный гликогеноз V типа	0
398	9	Болезнь Anderson – это	5	Наследственный гликогеноз V типа	0
399	9	Болезнь Forbs – это	5	Наследственный гликогеноз V типа	0
400	9	Болезнь McAdrle – это	5	Наследственный гликогеноз V типа	1
401	9	Болезнь Goshe – это	5	Наследственный гликогеноз V типа	0
402	9	Болезнь Gers – это	5	Наследственный гликогеноз V типа	0
403	9	Болезнь Saks – это	5	Наследственный гликогеноз V типа	0
404	9	Болезнь Niemann-Pik – это	5	Наследственный гликогеноз V типа	0
405	9	Генерализованный ганглиозидоз это недостаточность	5	Глюкозо-6- фосфатазы	0
406	9	Увеличение объема циркулирующей крови - это	5	Инфаркт	0
407	9	Цианотическая индурация легкого	5	Пневмоторакс	0
408	9	Макроскопическая характеристика печени при хроническом венозном полнокровии	5	«Мускатная»	1
409	9	Макроскопическая характеристика почки при хроническом венозном полнокровии	5	Диабетическая почка	0
410	9	Ecchimosis – это	5	Кровоизлияние в желудочки головного мозга	0
411	9	Болезнь Buerger – это	5	Лейкоцитокластический васкулит	0
412	9	Клинический признак воспаления – rubor	5	Боль	0
413	9	Клинический признак воспаления – tumor	5	Боль	0
414	9	Гистохимические методы выявления солей кальция:	5	Окраска по Lee	0
415	9	Клинический признак воспаления – calor	5	Боль	0
416	9	Клинический признак воспаления functio laesa	5	Боль	0
417	9	Клинический признак воспаления – dolor	5	Боль	1
418	9	Преобладающий клеточный состав инфильтрата в очаге острого воспаления	5	Эпителиоидные клетки	0
419	9	Характер экссудата при крупозной пневмонии	5	Геморрагический	0
420	9	Макроскопическая характеристика фибринозного перикардита:	5	«Мраморное» сердце	0
421	9	Фибринозное воспаление на многослойных покровных эпителиях - это	5	Катаральное	0
422	9	Фибринозное воспаление на эпителиях	5	Катаральное	0
424	9	Гранулемы при сифилисе	5	Плазмоклеточные	1
425	9	Гранулемы при ревматизме	5	Плазмокл	0
426	9	Гистобактериоскопическое выявление Mycobacterium tuberculosis	5	Окраска по Fut	0
427	9	Диагностическая клетка при туберкулезе	5	Клетка Hodgkin	0
428	9	Диагностическая клетка при лепре	5	Клетка Hodgkin	0
429	9	Диагностическая клетка при склероме	5	Клетка Hodgkin	0
430	9	Эффекторные механизмы гиперчувствительности I типа	5	В-лимфоциты	0
431	9	Эффекторные механизмы гиперчувствительности II типа	5	В-лимфоциты	0
432	9	Эффекторные механизмы гиперчувствительности III типа	5	В-лимфоциты	0
433	9	Эффекторные механизмы гиперчувствительности IV типа	5	В-лимфоциты	0
434	9	Гистологические признаки иммунокомплексного васкулита	5	Облитерация	0
435	9	Аутоиммунное поражение слюнной железы	5	Болезнь Adisson	0
436	9	Аутоиммунный тиреоидит	5	Болезнь Adisson	0
437	9	Системная красная волчанка	5	Болезнь Adisson	0
438	9	Аутоиммунная тромбоцитопеническая пурпура	5	Болезнь Adisson	0
439	9	Синдром DiGeorge	5	Общий вариабельный иммунодефицит	0
440	9	Синдром Clansman	5	Общий вариабельный иммунодефицит	0
441	9	Синдром Louis-Bar	5	Общий вариабельный иммунодефицит	0
442	9	Гипертрофия истинная	5	Увеличение объема с перестройкой	0
443	9	Гипертрофия ложная	5	Увеличение объема с Перестройкой	0
444	9	Определение ткани щитовидной железы атипичного фолликулярного строения в средостении это:	5	Эктопия	0
445	9	Струма яичника	5	Эктопия	0
446	9	Характерный групповой иммунофенотип опухолей из эпителиальных тканей	5	OLA	0
447	9	Характерный групповой иммунофенотип нейроэндокринных опухолей	5	OLA	0
448	9	Характерный групповой иммунофенотип лимфоидных опухолей	5	OLA	1
449	9	Характерный групповой иммунофенотип меланоцитарных опухолей	5	OLA	0
450	9	Характерный групповой иммунофенотип опухолей из мезенхимных тканей	5	OLA	0
451	9	Гистохимические методы выявления железосодержащих соединений	5	Окраска по Lee	0
452	9	Гистохимические методы выявления муцинов	5	Alcian blue	1
453	9	Гистохимические методы выявления солей кальция	5	Окраска по Lee	0
454	9	Гистохимические методы выявления гемосидерина	5	Окраска по Lee	0
455	9	Характерный иммунофенотип популяции Т-лимфоцитов	5	CD79α	0
456	9	Гистохимические методы выявления коллагеновых волокон	5	Alcian blue	0
457	9	Гистохимические методы выявления эластических волокон	5	Alcian blue	0
479	10	Характерным признаком брюшного тифа является:	5	катарральный гастроэнтерит	0
480	10	Для брюшнотифозной гранулемы характерны следующие клетки:	5	гистиоциты	0
481	10	Характерный морфологический признак холеры- это:	5	катаральный колит	0
482	10	В паренхиматозных органах при дизентерии (шигеллезе) можно обнаружить:	5	гистиоциты	0
483	10	Наиболее характерное изменение при брюшном тифе:	5	гнойный отит	0
484	10	Осложнения брюшного тифа:	5	миокардит	0
485	10	Септическая форма сальмонеллеза характеризуется:	5	внутримозговым кровоизлиянием	0
486	10	Характерным микроскопическим проявлением в кишке при дизентерии (шигеллезе) является:	5	катаральный энтерит	0
487	10	Исход туберкулезной гранулемы	5	кровоизлияние	0
488	10	Воспаление в лимфатическом узле при чуме имеет характер	5	катаральный	0
489	10	К осложнениям со стороны ЦНС при развитии врожденного токсоплазмоза относят	5	обызвествление	0
490	10	Клиннико-морфологическая форма сепсиса:	5	криптогенный	0
491	10	Гнойное метастазирование характерно для данной формы сепсиса:	5	хрониосепсис	0
492	10	Возбудитель, имеющий наибольшое значение в развитии сепсиса -это:	5	стрептококк	0
493	10	Патологический процесс, наиболее типичный для ВИЧ-инфекции в стадии СПИД:	5	понижение температуры	0
494	10	Изменения органов иммунной системы при ВИЧ-инфекции в стадии СПИД	5	гипертрофия	0
495	10	Наиболее характерные изменения в трахее и крупных бронхах при токсической форме гриппа:	5	фибринозное воспаление	0
496	10	Для сыпного тифа микроскопически характерно:	5	пневмония	0
497	10	Возбудитель сыпного тифа размножается в:	5	гистиоцитах	0
498	10	Характерные для орнитоза изменения:	5	периспленит	0
499	10	Специфические изменения при болезни «кошачьих царапок» выявляются в:	5	почках	0
500	10	Для амебиаза характерно:	5	гранулематозное воспаление	0
501	10	Возбудитель малярии обнаруживается в:	5	плазмоцитах	0
502	10	Для балантидиаза характерно:	5	гепатит	0
503	10	Осложнения балантидиаза:	5	абсцесс мозга	0
504	10	Основной компонент первичного инфекционного комплекса при сифилисе:	5	воспалительные очаги на коже	0
505	10	Самый частый путь заражения при гонорее:	5	имплантационный	0
506	10	Воспаление при гонорее в тканях носит характер:	5	гнилостный	0
507	10	Первичный аффект при шанкроиде имеет вид:	5	рубца	0
508	10	Микроскопически поражение тканей при кандидозе характеризуется в начальном периоде развития процесса:	5	скоплениями эпителиоидных клеток	0
509	10	Возбудитель кандидоза в тканях имеет вид:	5	гигантоклеточных гранулем	0
510	10	Микроскопические изменения при аспергиллезе в тканях характеризуются:	5	образованием гигантоклеточных гранулем	0
511	10	При аспергиллезе вовлекается в процесс:	5	головной мозг	0
512	10	Наиболее полное выявление возбудителя гистоплазмоза в срезах и препаратах-отпечатках из органов бывает при окраске:	5	по Цилю-Нильсену	0
513	10	Наиболее характерная локализация шистосомных гранулем:	5	головной мозг	0
514	10	Источником заражения описторхозом является:	5	говяжье мясо	0
517	10	При вскрытии выявлена картина перитонита. В подвздошной кишке, в центре некротизированных пейеровых бляшек обнаружены язвы с неровными краями. В дне одной из них – сквозное отверстие. Микроскопически в краях не полностью некротизированных бляшек обнаружена пролиферация ретикулярных клеток. Наиболее вероятный диагноз:	5	амебиаз	0
518	10	На вскрытии выявлена картина общего амилоидоза. Кроме того, в слизистой оболочке прямой и сигмовидной кишки обнаружены гноящиеся язвы, рубцовые изменения, полипозные разрастания, поля пигментации слизистой оболочки. Согласно анамнестическим данным ранее выявлялась бактерия Зонне. Развитие амилоидоза может быть связано в основном:	5	с воспалением	0
519	10	На вскрытии обнаружена флегмона слепой кишки при неизмененном червеобразном отростке. В слизистой оболочке кишки – крупная язва с грязным зеленовато-желтым дном и подрытыми краями. Указанная картина характерна для:	5	дизентерии	0
520	10	Ребенок 8 лет погиб во время автокатастрофы. В анамнезе каких-либо заболеваний отмечено не было. При вскрытии обнаружены очаги казеозного некроза бронхопульмональных лимфоузлов. Указанную картину в диагнозе следует обозначить как:	5	вторичный туберкулез	0
555	11	Наиболее признанным синомимом зернистоклеточной опухоли является:	5	Гломусная опухоль	0
556	11	Безусловным доказательством диагноза «полиморфная рабдомиосаркома» является выявление:	5	Миксоматоза	0
557	11	Основной гистологический компонент гемангиомы:	5	Миоидные клетки	0
558	11	Назовите основной ранний признак инфильтрирующего рака:	5	Метастазирование в регионарные лимфатические узлы	0
559	11	Самая частая первичная злокачественная опухоль пищевода	5	Лейомиосаркома	0
560	11	Рак желчного пузыря чаще всего развивается на фоне:	5	Хронического холецистита	1
561	11	Назовите биохимический маркер хорионэпителиомы яичка	5	Ферритин	0
562	11	Опухоль Крукенберга – это:	5	Гармоноактивная опухоль яичника	0
563	11	При какой опухоли встречаются тельца Колл-Экснера:	5	Гранулезоклеточная опухоль	1
564	11	Назовите наиболее типичный гистологический признак лейомиосаркомы матки:	5	Массивные поля некрозов.	0
565	11	Четвертым уровнем инвазии (по Кларку) считается прорастание меланомы:	5	В подкожножировую клетчатку	0
566	11	Для диагностики пиломатриксомы (эпителиомы Малерба) является обязательным наличие:	5	Базалоидных клеток	0
567	11	Тельца Верокаи характерны для:	5	Симпатогониомы	0
580	11	Гистологическая форма рака - Скирр - Типичная локализация	5	Молочная железа	1
581	11	Гистологическая форма рака - Медуллярный рак - Типичная локализация	5	Молочная железа	1
582	11	Вид синдрома множественных неоплазий (синдрома МЭН) - Синдром Сиппла - Основные клинические проявления	5	Медуллярный рак щитовидной железы	1
583	11	Вид синдрома множественных неоплазий (синдрома МЭН) - Синдром Вермера - Основные клинические проявления	5	Медуллярный рак щитовидной железы	0
584	11	Вид синдрома множественных неоплазий (синдрома МЭН) - Синдром Горлина - Основные клинические проявления	5	Медуллярный рак щитовидной железы	1
585	12	Кардиогенный шок может развиться при:	5	аллергических реакциях	0
586	12	Макроскопическая характеристика сердца при фибринозном перикарда:	5	«легочное»	0
587	12	При компенсированной гипертрофии миокарда наблюдается:	5	диффузный мелкоочаговый кардиосклероз	0
588	12	"""Болезнь неотреагированных эмоций"" с длительным стойким повышением артериального давления — это"	5	гломерулонефрит	0
589	12	Наиболее вероятная причина внезапной смерти больного гипертонической болезнью во время гипертонического криза – это	5	ишемический инфаркт головного мозга	0
590	12	При атеросклерозе поражаются:	5	артерии и вены	0
591	12	Поверхность почки при атеросклеротическом нефросклерозе:	5	сморщенная	0
592	12	Синоним гипертонической болезни:	5	вазоренальная гипертензия	0
593	12	К клинико-морфологическим формам гипертонической болезни относятся:	5	сердечная, кишечная, почечная	0
594	12	Патологический процесс в почках при гипертонической болезни:	5	поликистоз почек	0
595	12	Патологический процесс в почках при атеросклерозе проявляется:	5	артериолосклеротическим нефросклерозом	0
596	12	Укажите одну из стадий гипертонической болезни:	5	склероза	1
597	12	Чем проявляются изменения артериол во 2-й стадии гипертонической болезни вне криза:	5	гиалинозом	1
598	12	Микроскопические стадии атеросклероза	5	кальциноз	0
599	12	Какая из ниже перечисленных относится к стадии инфаркта миокарда:	5	разрыв сердца	0
600	12	Оболочка стенки артерии, которая преимущественно поражается при атеросклерозе:	5	интима	1
601	12	Наиболее частый ревматический порок сердца	5	дефект межпредсердной перегородки	0
602	12	Изменения миокарда при пороках сердца:	5	дистрофия и некроз	0
603	12	Обратимое изменение клапанов при ревматическом эндокардите:	5	полипозно-язвенный эндокардит	0
604	12	Морфологические признаки хронической сердечно-сосудистой недостаточности при декомпенсации порока сердца:	5	мускатная печень, общий гемосидероз, вторично-сморщенные почки	0
605	12	Ревматизм имеет происхождение:	5	вирусное	0
606	12	Патогномоничный признак ревматизма:	5	очаг Гона	0
607	12	Клинико-анатомические формы ревматизма	5	узловато-разветвленная	0
608	12	Наиболее существенное пагубное последствие перенесенного ревматизма:	5	перикардит	0
609	12	Изменение кардиомиоцитов при декомпенсации гипертрофированного миокарда:	5	атрофия	0
610	12	Фиброзная бляшка в аорте или в артерии — это проявление	5	третичного сифилиса	0
611	12	Повышение артериального давления может наблюдаться при:	5	нейроэндокринных расстройствах, болезнях суставов и почек	0
612	12	В этиологии гипертонической болезни ведущую роль играют:	5	психоэмоциональное напряжение, наследственные факторы, избыток пищевой соли в пище	1
613	12	Длительная относительная ишемия ткани приводит к:	5	склерозу стромы и отеку паренхимы	0
614	12	К важнейшим клинико-морфологическим формам атеросклероза не относят поражение артерий:	5	верхних конечностей	1
615	12	Изменения артериол при гипертоническом кризе:	5	гиалиноз	0
616	12	Гипертрофия миокарда при декомпенсации сердца:	5	реактивная	0
617	12	Смертельное осложнение тромбоза глубоких вен нижних конечностей:	5	гангрена нижних конечностей	0
618	12	В понятие «эволюция» острого или возвратного бородавчатого эндокардита при ревматизме, ведущего к пороку сердца, входят	5	рубцевание	0
619	12	Укажите наиболее частый источник метастазов опухоли в сердце:	5	саркома Юинга	0
620	12	Гипертрофическая кардиомиопатия характеризуется:	5	аневризмой верхушки сердца	0
621	12	Феномен «оглушенного» миокарда развивается:	5	при травме сердца	0
622	12	Резко увеличенное сердце носит название:	5	«львиное» сердце	0
623	12	Острый период инфаркта миокарда длится:	5	6 месяцев	0
655	13	Характер экссудата при крупозной пневмонии:	5	Геморрагический	0
656	13	Исход крупозной пневмонии:	5	Бронхоэктазы	0
657	13	Возможные причины развития эмфиземы легкого:	5	Хроническое венозное полнокровие легкого	0
658	13	Макроскопическая характеристика «хронического легочного сердца»:	5	Инфаркт миокарда	0
659	13	Этиологический фактор силикоза:	5	Алюминий	0
660	13	Этиологический фактор асбестоза:	5	Алюминий	0
